Solyc01g009170.2	Solyc06g072990.1	regulation	0.65	FunTFBS
Solyc01g009170.2	Solyc08g081850.1	regulation	0.65	FunTFBS
Solyc01g009170.2	Solyc09g089910.1	regulation	0.65	FunTFBS
Solyc01g009860.2	Solyc07g052690.2	regulation	0.65	FunTFBS
Solyc01g009860.2	Solyc09g065550.2	regulation	0.65	FunTFBS
Solyc01g009860.2	Solyc10g081930.1	regulation	0.65	FunTFBS
Solyc01g065540.2	Solyc01g096750.1	regulation	0.65	FunTFBS
Solyc01g065540.2	Solyc11g012690.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc00g009040.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc00g009090.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g005250.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g007760.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g008190.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g009100.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g009520.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g010440.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g066940.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g068100.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g073920.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g079640.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g086980.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g089870.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g094510.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g094700.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g096830.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g097730.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g098450.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g099220.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g100310.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g103130.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g105060.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g106020.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g107410.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g107750.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g107870.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g108430.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc01g111780.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g062720.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g062910.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g069120.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g069170.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g069790.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g071930.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g077730.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g077780.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g077890.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g080950.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g083340.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g084680.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g085150.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g085840.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g086440.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g090180.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g090760.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g091670.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g091880.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g092060.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g093060.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g093300.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc02g093830.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g006320.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g007070.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g007310.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g032000.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g046350.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g078290.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g083530.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g093340.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g096830.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g097350.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g098200.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g110910.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g111320.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g114010.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g114170.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g114920.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g115360.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g115740.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g117030.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g117100.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g117680.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g118500.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g120170.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g121020.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g121380.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g121890.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc03g124050.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g008580.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g008600.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g008680.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g008790.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g054830.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g054960.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g056650.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g071130.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g071920.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g074140.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g074710.2	regulation	0.65	FunTFBS
